PharmGKB ID	Variant	Literature	Genes	Association	Significance	P-Value	# of Cases	# of Controls	Biogeographical Groups	Phenotype Categories	Pediatric	More Details	Molecules
1448631828	CYP2D6 normal metabolizer and ultrarapid metabolizer genotypes	PMID:28470107	CYP2D6	CYP2D6 normal metabolizer and ultra-metabolizer genotypes is not associated with likelihood of aggression when treated with citalopram, escitalopram, fluoxetine, fluvoxamine, paroxetine and Selective serotonin reuptake inhibitors in people with Anxiety Disorders and Depression.	no		18	99	Unknown	Toxicity	false	"genotypes were not significantly different between cases (aggression while on SSRIs) and heathy blood donor controls. Cases had no PMs. But authors state ""However, these numbers are too small to draw any conclusion."""	citalopram; escitalopram; fluoxetine; fluvoxamine; paroxetine; Selective serotonin reuptake inhibitors
1451116595	CYP2C19 intermediate metabolizer phenotype	PMID:31257122	CYP2C19	CYP2C19 intermediate metabolizer phenotype is associated with increased severity of Serotonin Syndrome due to citalopram in women with Depression.	no		1		Unknown	Toxicity	false	Case study of a patient admitted to the emergency department after a citalopram overdose. Patient was diagnosed with serotonin syndrome and the authors note that, based on previous experience with citalopram overdose, the duration and severity of symptoms in this patient was unusual. Patient was found to be a CYP2C19 intermediate metabolizer, although the exact genotype is not given.	citalopram
827921673	rs2032583	PMID:22641028	ABCB1	Allele G is associated with increased likelihood of adverse effects when treated with citalopram, fluvoxamine, paroxetine, sertraline or venlafaxine in people with Depressive Disorder, Major as compared to allele A.	yes	= 4.0E-4	424		Unknown	Toxicity	false	This SNP was significant alone and as part of a haplotype of 6 ABCB1 variants.	citalopram; fluvoxamine; paroxetine; sertraline; venlafaxine
981476308	rs12720067	PMID:18215618	ABCB1	Allele T is associated with increased likelihood of remission when treated with amitriptyline, citalopram, paroxetine or venlafaxine in people with Depression as compared to allele C.	yes	= 0.002	261		European	Efficacy	false	Association was significant after correction for multiple testing at 4 weeks, but not so at 5 or 6 weeks.  It's not completely clear which allele was associated with remission or which sets of alleles/genotypes were compared.  I am entering the minor allele (in European populations) as the associated one.	amitriptyline; citalopram; paroxetine; venlafaxine
1183620053	rs776746	PMCID:PMC2268970	CYP3A5	Allele C is not associated with differences in remission or tolerance when treated with citalopram in people with Depressive Disorder, Major as compared to allele T.	no		1046		Multiple groups	Efficacy,Toxicity	false		citalopram
981861603	rs7124442	PMID:19236730	BDNF	Genotype TT is associated with decreased response to citalopram in people with Depressive Disorder, Major as compared to genotypes CC + CT.	yes	= 0.01	268	424	European	Efficacy	false	The association was with worse treatment outcome over 6 weeks and this applied particularly to anxious depression, for which p = 0.003.	citalopram
981344274	rs915120	PMCID:PMC3941038	GRK5	Allele C is associated with decreased likelihood of remission at 8 weeks when treated with citalopram or escitalopram in people with Depressive Disorder, Major as compared to allele T.	no	= 1.15E-5	398		European	Efficacy	false	No SNP reached the genome-wide level of significance (P<10-7), although this variant was shown in functional molecular experiments to influence transcription by a reporter gene assay and to alter nuclear protein binding using an electrophoretic mobility shift assay.	citalopram; escitalopram
981477870	rs25531	PMCID:PMC2660379	SLC6A4	Allele C is not associated with response to citalopram in people with Depression as compared to allele T.	no		1074		European	Efficacy	false		citalopram
981502448	rs6966038	PMCID:PMC2794921		Allele G is associated with increased response to citalopram in people with Depressive Disorder, Major as compared to allele A.	no	= 0.2	1491		Multiple groups, African American, non-Hispanic Caucasian and Hispanic Caucasian	Efficacy	false	It was also associated with remission.  Neither association was significant after correction (430,198 SNPs tested).  Frequencies listed below are for responders vs. nonresponders.  Authors point out the lack of placebo control.	citalopram
1446908239	CYP2C19*1; CYP2C19*17	PMID:26343256	CYP2C19	CYP2C19 *1/*17 is not associated with metabolism of citalopram in people with Depressive Disorder, Major as compared to CYP2C19 *1/*1.	no	> 0.05	50		Unknown	Metabolism/PK	false	Plasma citalopram, desmethylcitalopram concentrations and M/R value in the CYP2C19*1/*1 genotypes were no different to those of the CYP2C19*1/*17 genotypes.	citalopram
1448276512	rs2235015	PMID:26704739	ABCB1	Genotype AA is not associated with response to amitriptyline, citalopram, escitalopram, nortriptyline, paroxetine, Selective serotonin reuptake inhibitors, sertraline, trimipramine or venlafaxine in people with Bipolar Disorder as compared to genotypes AA + AC.	no	= 0.513	73		Unknown	Efficacy	false	Efficacy was measured as change in Hamilton Rating Scale for Depression (HAM-D-17). Patients were randomized to a high-dose arm and a normal-dose arm. Assessment made after 0, 7, 14, 21, and 28 days of treatment.	amitriptyline; citalopram; escitalopram; nortriptyline; paroxetine; Selective serotonin reuptake inhibitors; sertraline; trimipramine; venlafaxine
1184484076	SLC6A4 HTTLPR long form (L allele); SLC6A4 HTTLPR short form (S allele)	PMCID:PMC4358736	SLC6A4	SLC6A4 HTTLPR long form (L allele)/HTTLPR long form (L allele) is associated with increased likelihood of remission when treated with citalopram in people with Depressive Disorder, Major as compared to SLC6A4 HTTLPR short form (S allele).	yes	= 0.034	43		European	Efficacy	false	Only in a subset of the cohort, in patients with the first depession episode at the age of 56 and above. 16-item Quick Inventory of Depressive Symptomatology-Clinician Rating (QIDS-CR16)	citalopram
981502454	rs6127921	PMCID:PMC2794921		Allele C is associated with decreased response to citalopram in people with Depressive Disorder, Major as compared to allele A.	no	= 1.4	1491		Multiple groups, African American, non-Hispanic Caucasian and Hispanic Caucasian	Efficacy	false	It was also associated with remission.  Neither association was significant after correction (430,198 SNPs tested).  Authors point out the lack of placebo control.	citalopram
982046974	CYP2D6*1; CYP2D6*2xN	PMID:11802100	CYP2D6	CYP2D6 *1/*2xN is not associated with increased metabolism of citalopram in people with Depressive Disorder, Major as compared to CYP2D6 *1/*1.	no		19		European	Metabolism/PK	false		citalopram
981750780	rs6295	PMID:19590397	HTR1A	Allele C is not associated with response to citalopram, fluoxetine or paroxetine in people with Depressive Disorder, Major as compared to allele G.	no		86	395	European	Efficacy	false	This SNP was also not found to be associated with Major Depressive Disorder.	citalopram; fluoxetine; paroxetine
982046960	CYP2D6*1; CYP2D6*4	PMID:11802100	CYP2D6	CYP2D6 *1/*4 is not associated with decreased metabolism of citalopram in people with Depressive Disorder, Major as compared to CYP2D6 *1/*1.	no		19		European	Metabolism/PK	false		citalopram
1183619572	CYP2C19*1; CYP2C19*2; CYP2C19*3	PMCID:PMC1884377	CYP2C19	CYP2C19 *2/*2 + *2/*3 are associated with increased AUC of the S-enantiomer of citalopram (no effect on R-CT) when treated with citalopram in healthy individuals as compared to CYP2C19 *1/*1.	yes	= 0.05	18		European	Metabolism/PK	false	CYP2C19*2 and *3 and CYP2D6 *3,*4, *5 were genotypes. no diplotpes reported. patients were also phenotyped with mephenytoin (Me) and debrisoquine (De). Grouped by EMDe/EMMe, PMDe/EMMe, EMDe/PMMe (n = 6 in all groups) (one PMDe/PMMe subject-excluded duo to ADR). AUC of S-CT was significantly higher in the EMDe/PMMe panel compared to the EMDe/EMMe and PMDe/EMMe panels .	citalopram
1296598832	rs520210	PMID:23809733	NEDD4L	Allele A is associated with increased response to citalopram in people with Depression as compared to allele G.	yes	= 3.64E-8	1426		Multiple groups, non-HIspanic Caucasian, African-American, Hispanic Caucasian	Efficacy	false	GWAS. Responders to antidepressant treatment had a higher frequency of the A allele as compared to non-responders. Responders were patients that showed a 50% or greater reduction, from baseline to final visit, in the self-report 16-item Quick Inventory of Depressive Symptomatology (QIDS-SR). Participants who did not meet this criteria were non-responders. Patients had to complete at least 6 weeks of treatment with citalopram to be included.	citalopram
1450931459	rs17162912	PMID:29953682	DISP1	Allele C is not associated with response to citalopram, clomipramine, fluoxetine, fluvoxamine, paroxetine or sertraline in people with Obsessive-Compulsive Disorder as compared to allele T.	no	> 0.05	112		European	Efficacy	false	No significant association between this variant and SRI or SSRI response using additive or dominant models. Note that this allele was not in HWE in the cohort (p=0.0008).	citalopram; clomipramine; fluoxetine; fluvoxamine; paroxetine; sertraline
981344263	rs11144870	PMCID:PMC3941038	RFK	Allele T is associated with decreased response to citalopram or escitalopram in people with Depressive Disorder, Major as compared to allele C.	no	= 1.04E-6	398		European	Efficacy	false	No SNP reached the genome-wide level of significance (P<10-7), although this variant was shown in functional molecular experiments to influence transcription by a reporter gene assay and to alter nuclear protein binding using an electrophoretic mobility shift assay.	citalopram; escitalopram
981502459	rs809736	PMCID:PMC2794921	RORA	Allele G is associated with increased response to citalopram in people with Depressive Disorder, Major as compared to allele A.	no	= 3.5	1491		Multiple groups, African American, non-Hispanic Caucasian and Hispanic Caucasian	Efficacy	false	It was also associated with remission.  Neither association was significant after correction (430,198 SNPs tested).  Frequencies listed below are for responders vs. nonresponders.  Authors point out the lack of placebo control.	citalopram
1184484066	rs25531	PMCID:PMC4358736	SLC6A4	Allele C is not associated with increased likelihood of remission when treated with citalopram in people with Depressive Disorder, Major as compared to allele T.	no	= 0.92	221		European	Efficacy	false	16-item Quick Inventory of Depressive Symptomatology-Clinician Rating (QIDS-CR16)	citalopram
1451407100	rs6265	PMID:31792367	BDNF; BDNF-AS	Allele T is not associated with likelihood of Sexual Dysfunctions, Psychological due to citalopram or sertraline in people with Depressive Disorder, Major as compared to allele C.	no		133		Unknown	Toxicity	false		citalopram; sertraline
1184484070	rs57098334	PMCID:PMC4358736		Allele (CCCACCCGA)12 is not associated with increased likelihood of remission when treated with citalopram in people with Depressive Disorder, Major as compared to allele (CCCACCCGA)9.	no	= 0.46	221		European	Efficacy	false	16-item Quick Inventory of Depressive Symptomatology-Clinician Rating (QIDS-CR16)	citalopram
981501697	rs9380524	PMCID:PMC3784025	FKBP5	Allele A is associated with poor response after 8 weeks of treatment when treated with citalopram or escitalopram in people with Depressive Disorder, Major as compared to allele C.	no	= 0.0175	512		European	Efficacy	false	associations were not significant after correction for multiple testing	citalopram; escitalopram
1183619342	CYP2C19*1; CYP2C19*4	PMCID:PMC3090085	CYP2C19	CYP2C19 *4 is associated with increased intolerance when treated with citalopram in people with Depressive Disorder, Major as compared to CYP2C19 *1/*1.	not stated	= 0.06	952		European	Toxicity	false	The study grouped all loss-of-function alleles found in study (*2,*4,*6,*8), therefore not only *4. Trend of association was reported p=0.06. *17 was also genotyped, no information given for *17.	citalopram
1448276439	rs2032583	PMID:26704739	ABCB1	Genotype GG is not associated with response to amitriptyline, citalopram, escitalopram, nortriptyline, paroxetine, Selective serotonin reuptake inhibitors, sertraline, trimipramine or venlafaxine in people with Bipolar Disorder as compared to genotypes AA + AG.	no	= 0.442	73		Unknown	Efficacy	false	Efficacy was measured as change in Hamilton Rating Scale for Depression (HAM-D-17). Patients were randomized to a high-dose arm and a normal-dose arm. Assessment made after 0, 7, 14, 21, and 28 days of treatment.	amitriptyline; citalopram; escitalopram; nortriptyline; paroxetine; Selective serotonin reuptake inhibitors; sertraline; trimipramine; venlafaxine
981750786	rs6313	PMID:19590397	HTR2A	Allele A is not associated with response to citalopram, fluoxetine or paroxetine in people with Depressive Disorder, Major as compared to allele G.	no		86	395	European	Efficacy	false	This SNP was also not found to be associated with Major Depressive Disorder.	citalopram; fluoxetine; paroxetine
1184748315	CYP2C19*1; CYP2C19*2; CYP2C19*3; CYP2C19*17	PMID:25154506	CYP2C19	CYP2C19 *1/*2 + *1/*3 + *2/*17 + *3/*17 is associated with increased exposure to citalopram or escitalopram as compared to CYP2C19 *1/*1 (assigned as normal metabolizers phenotype) .	yes	< 0.05	847		Multiple groups, Asian and White	Metabolism/PK	false	Compared to subjects with the EM/EM (CYP2C19*1/*1) genotype, the exposure to (es)citalopram increased by 30 % (95 % CI 4-55, p < 0.05) in EM/PM (CYP2C19*1/*2 or *3), and 25 % (95 % CI 1-49, p < 0.05) in UM/PM (CYP2C19*17/*2 or *3) groups. For this meta-analysis of 16 studies (in Asian and White), the studies must meet the following criteria to be included: (1) all subjects received at least one single dose of citalopram or escitalopram orally; (2) either genotyping or phenotyping of CYP2C19 was performed in all subjects; (3) citalopram or escitalopram exposure level [mean and standard deviation (SD)] was presented separately for the EM/EM genotype group and at least one of the following groups: UM/UM, UM/EM, UM/PM, EM/PM, PM/PM; and (4) if polymorphism was only assessed by phenotyping, citalopram or escitalopram exposure was reported separately for the EMpheno and PMpheno groups.	citalopram; escitalopram
981861633	rs7103411	PMID:19236730	BDNF	Genotype TT is associated with decreased response to citalopram in people with Depressive Disorder, Major as compared to genotype CC.	yes	= 0.003	268	424	European	Efficacy	false	The association was with worse treatment outcome over 6 weeks only in clinical subtypes such as melancholic depression.	citalopram
769164370	rs10975641	PMCID:PMC3034442	GLDC	Allele G is associated with increased response to citalopram and escitalopram in people with Depressive Disorder, Major as compared to allele C.	yes	= 0.016	1245		European	Efficacy	false	"Be careful- GC SNP.  The paper states that the minor allele was assoc with decreased odds for remission(in the original cohort), and from dbSNP freq/orientation of fastA compared to Golden path, I believe G on the + chr strand to be the minor allele.  For the STAR*D study, remission was not found to be significantly associated; the significant association was with ""the binary phenotype ""response""""."	citalopram; escitalopram
981501708	rs352428	PMCID:PMC3784025		Allele A is associated with poor response at 8 week of treatment when treated with citalopram or escitalopram in people with Depressive Disorder, Major as compared to allele G.	yes	= 0.003	512		European	Efficacy	false		citalopram; escitalopram
982046981	CYP2C19*1; CYP2C19*2; CYP2C19*3	PMID:11802100	CYP2C19	CYP2C19 *1/*2 is not associated with decreased metabolism of citalopram in people with Depressive Disorder, Major as compared to CYP2C19 *1/*1.	no		19		European	Metabolism/PK	false		citalopram
982029829	rs4244285	PMID:20531370	CYP2C19	Genotype AA is associated with increased metabolic ratio CIT/DCIT values and mean citalopram dose when treated with citalopram as compared to genotype GG.	yes	< 0.05	338		Unknown	Metabolism/PK	false		citalopram
981750795	rs6311	PMID:19590397	HTR2A	Allele C is not associated with response to citalopram, fluoxetine or paroxetine in people with Depressive Disorder, Major as compared to allele T.	no		86	395	European	Efficacy	false	This SNP was also not found to be associated with Major Depressive Disorder.	citalopram; fluoxetine; paroxetine
1184169499	CYP2C19*1; CYP2C19*2; CYP2C19*3; CYP2C19*17	PMID:23545896	CYP2C19	CYP2C19 *1/*1 + *1/*17 + *2/*17 is not associated with side effects when treated with citalopram, clomipramine, duloxetine, escitalopram, fluoxetine, fluvoxamine, mirtazapine, paroxetine, sertraline or venlafaxine in people with Obsessive-Compulsive Disorder as compared to CYP2C19 *1/*2 + *1/*3 + *2/*2 + *2/*3.	no	= 0.391	184		Multiple groups, predominantly European ancestry (90.2%)	Toxicity	false	The association is for impact of CYP2D6 (P=0.619) or CYP2C19 (P=0.391) on the occurrence of significant side effects in all trials overall (defined see below). Patients had undergone one or more trials of serotonin reuptake inhibitors (including fluoxetine, sertraline, fluvoxamine, paroxetine, citalopram or escitalopram), venlafaxine, mirtazapine, duloxetine or clomipramine. articipants had multiple trials of medications, individuals were defined as an overall responder (that is, to medications in general) if they reported response to greater than or equal to50% of all drug trials recalled. Correspondingly, patients who reported benefits from <50% of medications tried were deemed overall nonresponders. A similar approach was taken for side effects.	citalopram; clomipramine; duloxetine; escitalopram; fluoxetine; fluvoxamine; mirtazapine; paroxetine; sertraline; venlafaxine
1184503573	SLC6A4 HTTLPR long form (L allele); SLC6A4 HTTLPR short form (S allele)	PMID:23510446	SLC6A4	SLC6A4 HTTLPR long form (L allele)/HTTLPR long form (L allele) is associated with increased response to citalopram in children with Depressive Disorder as compared to SLC6A4 HTTLPR short form (S allele).	no	= 0.03	83		Unknown	Efficacy	true	Response was defined as  response (Clinical Global Impressions - Improvement </=2). Association was non-significant following Bonferroni correction. 5-HTTLPR was amplified, and the two amplification products (528bp and 484bp for the long and short alleles respectively) were separated on 2% agarose gel.	citalopram
981502225	rs495794	PMID:22795047	SRP19	Allele G is associated with increased response to citalopram, fluoxetine, paroxetine or sertraline in people with Depressive Disorder, Major as compared to allele A.	yes	= 0.017	165		East Asian	Efficacy	false	"Response to the four antidepressants was measured by the Hamilton Rating Scale for Depression (HAMD). ""Responders"" were defined as patients with at least a 50% reduction in HAMD total score after 6 weeks of treatment. The G allele was significantly more frequent in responders than in non-responders. Additionally, carriers of the G allele had a greater reduction in HAMD scores after 6 weeks of treatment than carriers of the A allele."	citalopram; fluoxetine; paroxetine; sertraline
1183620125	rs1045642	PMCID:PMC2268970	ABCB1	Allele G is not associated with differences in remission or tolerance when treated with citalopram in people with Depressive Disorder, Major as compared to allele A.	no		1046		Multiple groups	Efficacy,Toxicity	false		citalopram
981501714	rs352428	PMCID:PMC3784025		Allele A is associated with poor response at 6 week of treatment when treated with citalopram in people with Depressive Disorder, Major as compared to allele G.	yes	= 0.05	960		European	Efficacy	false		citalopram
1183619358	CYP2D6*1; CYP2D6*4	PMCID:PMC3090085	CYP2D6	CYP2D6 *4 is not associated with increased risk of intolerance when treated with citalopram in people with Depressive Disorder, Major as compared to CYP2D6 *1.	no		952		European	Toxicity	false	CYP2D6 genotype-based categories, therefore not only *4, were not found to be significantly associated with tolerance. Detailed results were not shown in study. Alleles found in study  (*2, *3, *4, *5, *6, *7, *9, *10, *17, *41 and duplications).	citalopram
1184137222	CYP2C19*2	PMID:15168101	CYP2C19	CYP2C19 *2/*2 (assigned as poor metabolizers phenotype) is associated with plasma concentrations when treated with citalopram in people with Depressive Disorder, Major.	no		1		European	Metabolism/PK	false	Association with 64% greater citalopram concentrations (n=1) vs median dose-corrected plasma concentrations. Multi drug study only one patient CYP2C19 PM; PM defined as carrying two non functional alleles; Only *2 was genotype in study cohort.	citalopram
699642407	rs4675690	PMID:17548750		Allele T is associated with increased likelihood of treatment-emergent suicidality when treated with citalopram in people with Depressive Disorder, Major as compared to allele C.	yes	= 0.005	124	1324	Multiple groups, 79% white	Toxicity	false		citalopram
981750801	rs7997012	PMID:19590397	HTR2A	Allele A is not associated with response to citalopram, fluoxetine or paroxetine in people with Depressive Disorder, Major as compared to allele G.	no		86	395	European	Efficacy	false	This SNP was also not found to be associated with Major Depressive Disorder.	citalopram; fluoxetine; paroxetine
699642404	rs7569963	PMID:17548750	CREB1; METTL21A	Allele A is associated with decreased likelihood of treatment-emergent suicidality when treated with citalopram in people with Depressive Disorder, Major as compared to allele G.	yes	= 0.005	124	1324	Multiple groups, 79% white	Toxicity	false		citalopram
981502232	rs153549	PMID:22795047	REEP5	Allele A is associated with increased response to citalopram, fluoxetine, paroxetine or sertraline in people with Depressive Disorder, Major as compared to allele G.	yes	= 0.0089	165		East Asian	Efficacy	false	"Response to the four antidepressants was measured by the Hamilton Rating Scale for Depression (HAMD). ""Responders"" were defined as patients with at least a 50% reduction in HAMD total score after 6 weeks of treatment. The A allele was significantly more frequent in responders than in non-responders. Additionally, carriers of the A allele had a greater reduction in HAMD scores after 6 weeks of treatment than carriers of the G allele."	citalopram; fluoxetine; paroxetine; sertraline
982029840	rs12248560	PMID:20531370	CYP2C19	Genotype TT is associated with decreased metabolic ratio CIT/DCIT values when treated with citalopram as compared to genotype CC.	yes	< 0.05	338		Unknown	Metabolism/PK	false		citalopram
1183619350	CYP2C19*1; CYP2C19*2	PMCID:PMC3090085	CYP2C19	CYP2C19 *2 is associated with increased intolerance when treated with citalopram in people with Depressive Disorder, Major as compared to CYP2C19 *1/*1.	yes	= 0.02	952		European	Toxicity	false		citalopram
1184137230	CYP2C19*1; CYP2C19*2	PMID:20531370	CYP2C19	CYP2C19 *2/*2 is associated with increased metabolic ratio CIT/DCIT values and mean citalopram dose when treated with citalopram as compared to CYP2C19 *1/*1.	yes	< 0.05	338		Unknown	Metabolism/PK	false		citalopram
981750815	rs1800532	PMID:19590397	TPH1	Allele T is not associated with response to citalopram, fluoxetine or paroxetine in people with Depressive Disorder, Major as compared to allele G.	no		86	395	European	Efficacy	false	This SNP was also not found to be associated with Major Depressive Disorder.	citalopram; fluoxetine; paroxetine
981750809	rs1805054	PMID:19590397	HTR6	Allele C is not associated with response to citalopram, fluoxetine or paroxetine in people with Depressive Disorder, Major as compared to allele T.	no		86	395	European	Efficacy	false	This SNP was also not found to be associated with Major Depressive Disorder.	citalopram; fluoxetine; paroxetine
655386253	rs2235015	PMID:18215618	ABCB1	Allele A is associated with increased likelihood of remission when treated with amitriptyline, citalopram, paroxetine or venlafaxine in people with Depression as compared to allele C.	yes	= 0.025	339		European	Efficacy	false	Association was significant after correction for multiple testing at 6 weeks, but not so at 4 weeks.  It's not completely clear which allele was associated with remission or which sets of alleles/genotypes were compared.  I am entering the minor allele (in European populations) as the associated one.	amitriptyline; citalopram; paroxetine; venlafaxine
981502239	rs153560	PMID:22795047	REEP5	Allele G is associated with increased response to citalopram, fluoxetine, paroxetine or sertraline in people with Depressive Disorder, Major as compared to allele A.	yes	= 0.0036	165		East Asian	Efficacy	false	"Response to the four antidepressants was measured by the Hamilton Rating Scale for Depression (HAMD). ""Responders"" were defined as patients with at least a 50% reduction in HAMD total score after 6 weeks of treatment. The G allele was significantly more frequent in responders than in non-responders. Additionally, carriers of the G allele had a greater reduction in HAMD scores after 6 weeks of treatment than carriers of the A allele."	citalopram; fluoxetine; paroxetine; sertraline
981861657	rs6265	PMID:19236730	BDNF	Genotype CC is associated with decreased response to citalopram in people with Depressive Disorder, Major as compared to genotype TT.	yes	= 0.001	268	424	European	Efficacy	false	The association was with worse treatment outcome over 6 weeks only in clinical subtypes such as melancholic depression.	citalopram
1183689490	rs28401781	PMID:24192121	ABCB1	Allele T is associated with increased response to citalopram, fluoxetine, paroxetine or sertraline in people with Depressive Disorder, Major as compared to allele C.	no	= 0.267	284		East Asian	Efficacy	false	Allele T was more frequent in the responders group. This association did not remain statistically significant after correction for false-discovery rate and genotypes were not significantly associated. Please note; alleles have been complemented to the plus chromosomal strand. This SNP was in strong LD with rs4148739.	citalopram; fluoxetine; paroxetine; sertraline
827921657	rs2235040	PMID:22641028	ABCB1	Allele T is associated with increased likelihood of adverse effects when treated with citalopram, fluvoxamine, paroxetine, sertraline or venlafaxine in people with Depressive Disorder, Major as compared to allele C.	yes	= 4.0E-4	424		Unknown	Toxicity	false	This SNP was significant alone and as part of a haplotype of 6 ABCB1 variants.	citalopram; fluvoxamine; paroxetine; sertraline; venlafaxine
1184137268	CYP2D6 poor metabolizers	PMCID:PMC1884377	CYP2D6	CYP2D6 poor metabolizers is associated with increased risk of severe adverse effects when treated with citalopram in healthy individuals.	no		1		European	Toxicity	false	Association with stopping citalopram after five days due to severe adverse effects in combination with CYP2C19 PM. Subject was a poor metabolizer for CYP2C19 and CYP2D6.	citalopram
637880231	rs1954787	PMID:17671280	GRIK4	Allele C is associated with decreased likelihood of non-response when treated with citalopram in people with Depression as compared to allele T.	yes	= 0.00384	1199		Multiple groups	Efficacy	false		citalopram
981750822	rs1386494	PMID:19590397	TPH2	Allele C is not associated with response to citalopram, fluoxetine or paroxetine in people with Depressive Disorder, Major as compared to allele T.	no		86	395	European	Efficacy	false	This SNP was also not found to be associated with Major Depressive Disorder.	citalopram; fluoxetine; paroxetine
769171579	rs334558	PMID:18195729	GSK3B	Genotype GG is associated with increased response to citalopram and fluoxetine in people with Depressive Disorder, Major as compared to allele A.	yes	= 0.002	168		East Asian	Efficacy	false		citalopram; fluoxetine
1183620143	rs2740574	PMCID:PMC2268970	CYP3A4	Allele T is not associated with differences in remission or tolerance when treated with citalopram in people with Depressive Disorder, Major as compared to allele C.	no		1046		Multiple groups	Efficacy,Toxicity	false		citalopram
1183620136	rs2032582	PMCID:PMC2268970	ABCB1	Allele C is not associated with differences in remission or tolerance when treated with citalopram in people with Depressive Disorder, Major as compared to allele A.	no		1046		Multiple groups	Efficacy,Toxicity	false		citalopram
1183619369	CYP2C19*1; CYP2C19*2	PMCID:PMC3090085	CYP2C19	CYP2C19 *2 is not associated with remission when treated with citalopram in people with Depressive Disorder, Major as compared to CYP2C19 *1.	no		952		European	Efficacy	false	Study found *2,*4,*6,*8 and *17. CYP2C19 genotype-based groups did not show overall evidence of association with remission, therefore not only *2 compared to *1.	citalopram
1184513852	SLC6A4 HTTLPR short form (S allele); SLC6A4 L allele-rs25531C; SLC6A4 L allele-rs25531T	PMID:17606812	SLC6A4	SLC6A4 L allele-rs25531T/L allele-rs25531T is associated with decreased adverse effect burden when treated with citalopram in people with Depressive Disorder, Major as compared to SLC6A4 HTTLPR short form (S allele)/L allele-rs25531C.	yes	= 0.03	1131		European	Toxicity	false	Adverse effects were evaluated using the patient-rated Global Rating of Side Effect Burden (GRSEB) score. Association was not significant if L and S allele were compared.	citalopram
1451407140	rs6311	PMID:31792367	HTR2A	Allele T is associated with increased likelihood of Sexual Dysfunctions, Psychological due to citalopram or sertraline in people with Depressive Disorder, Major as compared to allele C.	yes	= 0.02	67		Unknown	Toxicity	false	Please note that alleles have been complemented to the positive strand.	citalopram; sertraline
1183619883	CYP2C19*1; CYP2C19*2	PMID:16855453	CYP2C19	CYP2C19 *2 is associated with decreased citalopram oral clearances of citalopram when treated with citalopram in people with Depressive Disorder, Major as compared to CYP2C19 *1/*1.	yes	= 0.05	53		East Asian	Metabolism/PK	false	oral clearances in the PMs were 42.9% and 33.3% (both P < 0.05) lower compared with the homozygous and heterozygous EMs.	citalopram
1183701546	CYP2D6*1; CYP2D6*10	PMID:23981149	CYP2D6	CYP2D6 *1/*10 + *10/*10 is associated with decreased clearance of citalopram in healthy individuals as compared to CYP2D6 *1/*1.	yes	= 0.036	23		East Asian	Metabolism/PK	false	"CYP2D19*2 and *3; CYP2D6*10. 9 subjects *1/*1 and 14 subjects *1/*2
subjects for CYP2C19. 4 *1/*1, 7 *1/*10 and 12 *10/*10 subjects for
CYP2D6."	citalopram
1183701537	CYP2C19*1; CYP2C19*2	PMID:23981149	CYP2C19	CYP2C19 *1/*2 is not associated with clearance of citalopram in healthy individuals as compared to CYP2C19 *1/*1.	no	= 0.071	23		East Asian	Metabolism/PK	false	As trend the CL/F of CYP2C19 *1/*1 subjects is higher than that of *1/*2 subjects. Genotyped for CYP2D19*2 and *3; CYP2D6*10. 9 subjects *1/*1 and 14 subjects *1/*2 subjects for CYP2C19.	citalopram
1184748337	CYP2C19*1; CYP2C19*17	PMID:25154506	CYP2C19	CYP2C19 *1/*17 is associated with decreased exposure to citalopram or escitalopram as compared to CYP2C19 *1/*1 (assigned as normal metabolizers phenotype) .	yes	< 0.05	847		Multiple groups, Asian and White	Metabolism/PK	false	Compared to subjects with the EM/EM (CYP2C19*1/*1) genotype, the exposure to (es)citalopram decreased by 14 % (95 % CI 1-27, p < 0.05) in the UM/EM (CYP2C19*17/*1) group. For this meta-analysis of 16 studies (in Asian and White), the studies must meet the following criteria to be included: (1) all subjects received at least one single dose of citalopram or escitalopram orally; (2) either genotyping or phenotyping of CYP2C19 was performed in all subjects; (3) citalopram or escitalopram exposure level [mean and standard deviation (SD)] was presented separately for the EM/EM genotype group and at least one of the following groups: UM/UM, UM/EM, UM/PM, EM/PM, PM/PM; and (4) if polymorphism was only assessed by phenotyping, citalopram or escitalopram exposure was reported separately for the EMpheno and PMpheno groups.	citalopram; escitalopram
1183620131	rs1128503	PMCID:PMC2268970	ABCB1	Allele G is not associated with differences in remission or tolerance when treated with citalopram in people with Depressive Disorder, Major as compared to allele A.	no		1046		Multiple groups	Efficacy,Toxicity	false		citalopram
981848117	rs17135437	PMCID:PMC3410623	COL26A1	Allele T is associated with increased hearing and vision-related side-effects when treated with citalopram in people with Depressive Disorder, Major as compared to allele C.	yes	= 3.27E-8	1762		Multiple groups	Toxicity	false	The T allele is associated with an increased incidence of ringing in the ears and blurred vision. Side effects were rated on the Patient-Rated Inventory of Side Effects (PRISE). Patients either indicated that the side effect was present or it was not. Please note these alleles have been complemented to the plus chromosomal strand.	citalopram
